cluster_id	cluster_size	sources	num_sources	question_id	question_text	source_survey	avg_cluster_similarity
219	4	I,U	2	ukbb_991	ACE touchscreen question How many times in the last 4 weeks did you do strenuous sports?	UKBB	0.4228
220	6	A,I	2	arivale_ce93120db8fe	Liver failure	Arivale	0.4205
220	6	A,I	2	arivale_92b73d5a213b	Post-traumatic stress disorder (PTSD)	Arivale	0.4205
220	6	A,I	2	arivale_acf694176e29	Do you have any conditions not previously listed? If so, please list them here.	Arivale	0.4205
220	6	A,I	2	arivale_e3015c1ef568	Post Traumatic Stress Disorder	Arivale	0.4205
220	6	A,I	2	arivale_5074c5b420b9	Do you have any conditions not listed? Please list them here.	Arivale	0.4205
220	6	A,I	2	il10k_health_mental_past_two_years_event	Illness, injury, bereavement, stress in last 2 years	Israeli10K	0.4205
221	2	A,U	2	arivale_c116de3ba981	I start conversations.	Arivale	0.3975
221	2	A,U	2	ukbb_2257	ACE touchscreen question Do you find it difficult to follow a conversation if there is background noise (such as TV, radio, children playing)?	UKBB	0.3975
222	2	A,I	2	arivale_02fb3a9cf8c6	Fermented foods (e.g. sauerkraut, kombucha, kimchi, etc.)	Arivale	0.3838
222	2	A,I	2	il10k_extra_diet_kosher	Keep kosher	Israeli10K	0.3838
223	4	A,I	2	arivale_5be86c01a6f6	I am always committed and involved.	Arivale	0.3506
223	4	A,I	2	arivale_7f7802b5cdd3	I prefer my Arivale Coach to be:	Arivale	0.3506
223	4	A,I	2	arivale_39df161f4405	When it comes to accountability:	Arivale	0.3506
223	4	A,I	2	il10k_health_mental_current_able_to_confide	Able to confide	Israeli10K	0.3506
224	2	A,U	2	arivale_2a954dad3c8b	I am interested in people.	Arivale	0.3488
224	2	A,U	2	ukbb_10114	ACE touchscreen question Would you be willing for the study organisers to contact you in the future by email?	UKBB	0.3488
225	4	A,U	2	arivale_b92d62da0c56	I am exacting in my work.	Arivale	0.3379
225	4	A,U	2	ukbb_4990	ACE touchscreen question If sixty is more than half of seventy-five, multiply twenty-three by three. If not subtract 15 from eighty-five. Is the answer?. Part 6 of Fluid Intelligence test.	UKBB	0.3379
225	4	A,U	2	ukbb_4294	True if final answer given was correct.	UKBB	0.3379
225	4	A,U	2	ukbb_20277	This is a truncated version of the fully detailed job codes where participants have been grouped at the first 4 digits level of	UKBB	0.3379
226	7	A,U	2	arivale_543acb318135	I have a rich vocabulary.	Arivale	0.3341
226	7	A,U	2	ukbb_6448	The correct word associated with huge was trousers.	UKBB	0.3341
226	7	A,U	2	ukbb_6470	The correct word associated with tattered was dress.	UKBB	0.3341
226	7	A,U	2	ukbb_6492	The correct word associated with long was curtains.	UKBB	0.3341
226	7	A,U	2	ukbb_6503	The correct word associated with red was car.	UKBB	0.3341
226	7	A,U	2	ukbb_6514	The correct word associated with sulking was elephant.	UKBB	0.3341
226	7	A,U	2	ukbb_6525	The correct word associated with pretty was dish.	UKBB	0.3341
